Month,Com-ID,Display ID,Owner,Local authority area,Postcode,Allowed vehicle type,Domain,Number of sessions,Power drawn (kWh),Number of Tickets ,Uptime
Jun-23,13388,53038,"ChargePlace Scotland, Townhead Hotel, BP - ChargePlace Scotland",Highland,DG11 2AG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APTCYCPIP-0128-13,50552,"ChargePlace Scotland, Scottish Government",,EH6 6QQ,Any,ChargePlace Scotland,2,35.11,0,100.00%
Jun-23,13426,53041,"ChargePlace Scotland, Port A Bhaigh Campsite, BP - ChargePlace Scotland",Highland,IV26 2YR,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52705,52705,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0ET,Any,ChargePlace Scotland,2,35.09,0,100.00%
Jun-23,60027,60027,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE3 9JP,Any,ChargePlace Scotland,22,385.94,1,99.50%
Jun-23,53477,53477,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML10 6EB,Any,ChargePlace Scotland,23,403.15,0,100.00%
Jun-23,52911,52911,National Trust Scotland,South Ayrshire,KA19 8LE,Any,ChargePlace Scotland,33,578.29,0,99.80%
Jun-23,61696,61696,"ChargePlace Scotland, NHS Forth Valley",Falkirk,,Any,ChargePlace Scotland,68,1190.86,0,100.00%
Jun-23,52244,52244,"ChargePlace Scotland, Orkney Housing Association",Orkney Islands,KW15 1BX,Any,ChargePlace Scotland,8,140.09,0,89.50%
Jun-23,13389,53048,"ChargePlace Scotland, Tain Golf Club, BP - ChargePlace Scotland",Highland,IV19 1JE,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,51378,51378,"ChargePlace Scotland, University of St Andrews",Fife,KY16 9AR,Any,ChargePlace Scotland,135,2363.13,3,100.00%
Jun-23,51898,51898,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G71 7RU,Any,ChargePlace Scotland,143,2503.01,0,100.00%
Jun-23,60628,60628,"ChargePlace Scotland, Falkirk Council",Falkirk,FK7 5HT,Any,ChargePlace Scotland,7,122.46,0,100.00%
Jun-23,CMU2019,52385,"ChargePlace Scotland, Scottish Borders, BP - ChargePlace Scotland",Scottish Borders,TD11 3RW,Any,ChargePlace Scotland,88,1539.16,2,89.20%
Jun-23,61033,61033,"ChargePlace Scotland, West Lothian Council",West Lothian,EH52 6FY,Any,ChargePlace Scotland,31,542.16,0,100.00%
Jun-23,54054,54054,"ChargePlace Scotland, Moray Council",Moray,IV30 1BY,Any,ChargePlace Scotland,13,227.19,1,100.00%
Jun-23,APT50748,50748,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA12 4AJ,Any,ChargePlace Scotland,121,2113.77,1,100.00%
Jun-23,52748,52748,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH13 9AD,Any,ChargePlace Scotland,80,1396.87,1,98.30%
Jun-23,51693,51693,"ChargePlace Scotland, East Lothian Council",East Lothian,EH39 4HJ,Any,ChargePlace Scotland,133,2321.4,1,100.00%
Jun-23,51367,51367,"Aberdeen City Council, ChargePlace Scotland",Aberdeen City,AB21 9TT,Any,ChargePlace Scotland,122,2129.25,10,88.70%
Jun-23,60020,60020,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,G73 2HB,Any,ChargePlace Scotland,59,1029.54,0,97.10%
Jun-23,61988,61988,"ChargePlace Scotland, Glasgow City Council",Glasgow City,,Any,ChargePlace Scotland,42,732.73,2,100.00%
Jun-23,UC25173,61144,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,187,3262.24,1,92.10%
Jun-23,60315,60315,"ChargePlace Scotland, Moray Council",Moray,IV30 1RJ,Any,ChargePlace Scotland,5,87.12,1,78.80%
Jun-23,52238,52238,"ChargePlace Scotland, Inverclyde Council",Inverclyde,PA19 1QR,Any,ChargePlace Scotland,53,922.7,0,100.00%
Jun-23,52961,52961,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA9 1SX,Any,ChargePlace Scotland,130,2262.15,1,98.80%
Jun-23,52208,52208,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB53 4FB,Any,ChargePlace Scotland,84,1460.78,2,97.90%
Jun-23,60206,60206,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA2 0DN,Any,ChargePlace Scotland,18,312.99,0,100.00%
Jun-23,APT51204,51204,"ChargePlace Scotland, National Galleries of Scotland",City of Edinburgh,EH4 3DR,Any,ChargePlace Scotland,59,1025.38,1,100.00%
Jun-23,53773,53773,"Ayrshire Roads Alliance, ChargePlace Scotland",South Ayrshire,ka26 9lx,Any,ChargePlace Scotland,298,5178.36,1,100.00%
Jun-23,52080,52080,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G40 2AL,Any,ChargePlace Scotland,33,572.97,0,100.00%
Jun-23,52450,52450,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 6JJ,Any,ChargePlace Scotland,35,607.65,0,98.50%
Jun-23,61989,61989,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,,Any,ChargePlace Scotland,27,468.65,0,100.00%
Jun-23,13647,53176,"ChargePlace Scotland, Ediston Real Estate, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,88,1524.51,0,100.00%
Jun-23,53813,53813,"ChargePlace Scotland, Highland Council",Highland,IV18 0GH,Any,ChargePlace Scotland,50,866.06,1,99.10%
Jun-23,60288,60288,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,,Any,ChargePlace Scotland,53,917.82,0,100.00%
Jun-23,51689,51689,"ChargePlace Scotland, East Lothian Council",East Lothian,EH42 1EH,Any,ChargePlace Scotland,59,1021.69,0,100.00%
Jun-23,52455,52455,"ChargePlace Scotland, East Lothian Council",East Lothian,EH42 1SE,Any,ChargePlace Scotland,5,86.56,0,100.00%
Jun-23,52122,52122,"Argyll College UHI Ltd, ChargePlace Scotland",Argyll and Bute,PA23 7HP,Any,ChargePlace Scotland,35,605.84,5,100.00%
Jun-23,51988,51988,"ChargePlace Scotland, Fife Council",Fife,KY11 7EJ,Any,ChargePlace Scotland,33,570.56,0,97.60%
Jun-23,52040,52040,"Ayrshire Roads Alliance, ChargePlace Scotland",East Ayrshire,KA18 1LY,Any,ChargePlace Scotland,47,812.04,0,97.70%
Jun-23,CMU2629,61141,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,132,2279.31,2,94.10%
Jun-23,50430,50430,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G2 7PA,Any,ChargePlace Scotland,26,448.74,0,100.00%
Jun-23,51581,51581,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 6DH,Any,ChargePlace Scotland,30,517.73,0,100.00%
Jun-23,52974,52974,"ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA8 8HE,Any,ChargePlace Scotland,162,2795.64,2,99.40%
Jun-23,53267,53267,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML11 8PQ,Any,ChargePlace Scotland,16,275.96,1,100.00%
Jun-23,52479,52479,"ChargePlace Scotland, Highland Council",Highland,KW9 6PU,Any,ChargePlace Scotland,59,1017.32,4,96.10%
Jun-23,60152,60152,Stirling Council,Stirling,FK7 0DB,Any,ChargePlace Scotland,19,327.22,0,100.00%
Jun-23,60416,60416,"ChargePlace Scotland, Fife Council",Fife,KY5 9PE,Any,ChargePlace Scotland,8,137.76,0,100.00%
Jun-23,APTCYCPIP-0045-13,50279,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,KY13 8FH,Any,ChargePlace Scotland,32,550.77,1,100.00%
Jun-23,51172,51172,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE1 0HN,Any,ChargePlace Scotland,81,1394.08,8,100.00%
Jun-23,1611501102/B94060093,50864,"ChargePlace Scotland, Crerar Hotel Group, Loch Fyne Hotel and Spa",Argyll and Bute,PA32 8XT,Any,ChargePlace Scotland,24,412.67,5,100.00%
Jun-23,60493,60493,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,18,309.22,0,100.00%
Jun-23,APT51300,51300,Loch Lomond Shores,West Dunbartonshire,G83 8QL,Any,ChargePlace Scotland,237,4070.86,4,100.00%
Jun-23,51738,51738,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 8PB,Any,ChargePlace Scotland,39,669.79,0,99.00%
Jun-23,60119,60119,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G13 3BB,Any,ChargePlace Scotland,32,549.18,0,100.00%
Jun-23,EFA50752,50752,"ChargePlace Scotland, Scottish Borders",Scottish Borders,EH45 8HH,Any,ChargePlace Scotland,66,1131.35,0,98.10%
Jun-23,51391,51391,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB41 9RY,Any,ChargePlace Scotland,17,291.29,1,100.00%
Jun-23,54151,54151,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML12 6TW,Any,ChargePlace Scotland,71,1216.12,0,98.40%
Jun-23,51692,51692,"ChargePlace Scotland, East Lothian Council",East Lothian,EH41 3LZ,Any,ChargePlace Scotland,58,993.3,0,100.00%
Jun-23,53116,53116,"ChargePlace Scotland, Highland Council",Highland,IV3 5NX,Any,ChargePlace Scotland,69,1181.55,1,100.00%
Jun-23,53150,53150,"Buzzworks Inns Ltd, ChargePlace Scotland",East Ayrshire,KA3 5EQ,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,APT51532,APT51532,"Central Radio Taxis, ChargePlace Scotland",City of Edinburgh,EH11 4DW,Any,ChargePlace Scotland,34,582.1,0,100.00%
Jun-23,53115,53115,"ChargePlace Scotland, Highland Council",Highland,IV3 5NX,Any,ChargePlace Scotland,42,718.96,0,100.00%
Jun-23,13645,53174,"ChargePlace Scotland, Ediston Real Estate, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52026,52026,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",East Ayrshire,KA1 1RJ,Any,ChargePlace Scotland,118,2017.65,3,100.00%
Jun-23,CMU2256,54185,"ChargePlace Scotland, Scottish Borders, BP - ChargePlace Scotland",Scottish Borders,EH46 7EQ,Any,ChargePlace Scotland,139,2376.46,2,87.10%
Jun-23,53209,53209,"ChargePlace Scotland, Castle Rock Edinvar Housing Association",City of Edinburgh,,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,13646,53175,"ChargePlace Scotland, Ediston Real Estate, BP - ChargePlace Scotland",Glasgow City,G5 0TG,Any,ChargePlace Scotland,56,957.03,0,92.00%
Jun-23,13455,53214,"ChargePlace Scotland, Mercat Grill, BP - ChargePlace Scotland",East Lothian,EH21 8PG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,WGM_0001,61292,"ChargePlace Scotland, SSE PLC",Perth and Kinross,PH16 5BF,Any,ChargePlace Scotland,81,1383.97,0,98.70%
Jun-23,APT50901,50901,"ChargePlace Scotland, West Lothian Council",West Lothian,EH48 4JL,Any,ChargePlace Scotland,48,819.15,1,100.00%
Jun-23,APT51257,51257,"ANM Group, ChargePlace Scotland",Aberdeenshire,AB51 5XZ,Any,ChargePlace Scotland,8,136.41,0,100.00%
Jun-23,60569,60569,Renfrewshire Council,Renfrewshire,PA2 8DX,Any,ChargePlace Scotland,32,545.59,0,95.20%
Jun-23,52031,52031,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA7 1UW,Any,ChargePlace Scotland,176,2999.67,2,97.10%
Jun-23,60645,60645,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 1EP,Any,ChargePlace Scotland,114,1942.64,1,100.00%
Jun-23,53469,53469,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML3 7UE,Any,ChargePlace Scotland,27,459.97,0,100.00%
Jun-23,54145,54145,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML9 1ER,Any,ChargePlace Scotland,45,765.98,0,99.80%
Jun-23,51595,51595,"ChargePlace Scotland, Dundee City Council",Dundee City,DD5 2HD,Any,ChargePlace Scotland,292,4969.86,1,88.20%
Jun-23,51219,51219,"NHS Highlands (Public), ChargePlace Scotland",Highland,IV2 3FG,Any,ChargePlace Scotland,25,425.05,2,77.00%
Jun-23,52183,52183,"ChargePlace Scotland, Clackmannanshire Council",Clackmannanshire,FK10 3AJ,Any,ChargePlace Scotland,141,2397.23,0,99.60%
Jun-23,53114,53114,"ChargePlace Scotland, Highland Council",Highland,IV3 5NX,Any,ChargePlace Scotland,52,883.72,2,85.70%
Jun-23,APT51393,APT51393,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB35 5NE,Any,ChargePlace Scotland,101,1716.3,2,100.00%
Jun-23,EFA00014,51153,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,86,1460.58,0,98.30%
Jun-23,EFA51493,51493,"ChargePlace Scotland, Perth & Kinross Council",Perth and Kinross,PH2 8LF,Any,ChargePlace Scotland,85,1442.36,4,96.70%
Jun-23,60211,60211,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G45 9UG,Any,ChargePlace Scotland,23,390.05,0,99.70%
Jun-23,13765,53235,"ChargePlace Scotland, University of West Scotland, BP - ChargePlace Scotland",Renfrewshire,PA1 2BE,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,53900,53900,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML11 7DG,Any,ChargePlace Scotland,23,389.51,0,100.00%
Jun-23,53448,53448,"ChargePlace Scotland, North Ayrshire Council",North Ayrshire,KA21 5LL,Any,ChargePlace Scotland,33,558.64,1,96.80%
Jun-23,12186,52169,"ChargePlace Scotland, East Dunbartonshire Council, BP - ChargePlace Scotland",East Dunbartonshire,G66 7JJ,Any,ChargePlace Scotland,185,3131.59,3,69.70%
Jun-23,60378,60378,"ChargePlace Scotland, Highland Council",Highland,KW13 1UL,Any,ChargePlace Scotland,21,354.96,1,99.60%
Jun-23,50540,50540,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G3 8RS,Any,ChargePlace Scotland,86,1453.58,7,84.80%
Jun-23,51695,51695,"ChargePlace Scotland, East Lothian Council",East Lothian,EH41 3HA,Any,ChargePlace Scotland,17,287.3,0,99.90%
Jun-23,61794,61794,"ChargePlace Scotland, NHS Lothian",East Lothian,EH9 2HL,Any,ChargePlace Scotland,16,270.35,0,100.00%
Jun-23,14760,61159,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH3 6TE,Any,ChargePlace Scotland,131,2212.42,0,100.00%
Jun-23,53233,53233,"ChargePlace Scotland, Elecar",Highland,PH33 6QG,Any,ChargePlace Scotland,14,236.3,0,71.90%
Jun-23,60635,60635,"ChargePlace Scotland, Dundee City Council",Dundee City,DD1 3DY,Any,ChargePlace Scotland,27,455.67,0,100.00%
Jun-23,60332,60332,"ChargePlace Scotland, Highland Council",Highland,IV21 2BQ,Any,ChargePlace Scotland,26,438.56,2,98.40%
Jun-23,14373,61427,"ChargePlace Scotland, Scottish Borders, BP - ChargePlace Scotland",Scottish Borders,TD14 5AN,Any,ChargePlace Scotland,30,505.94,0,100.00%
Jun-23,APT50964,50964,"Science and Advice for Scottish Agriculture, ChargePlace Scotland",City of Edinburgh,EH12 9FJ,Any,ChargePlace Scotland,58,978.09,0,100.00%
Jun-23,51715,51715,"ChargePlace Scotland, Crieff Hydro Family of Hotels, Peebles Hydro Ltd",Scottish Borders,EH45 8LX,Any,ChargePlace Scotland,7,118.02,1,100.00%
Jun-23,54217,54217,"ChargePlace Scotland, Highland Council",Highland,KW8 6HH,Any,ChargePlace Scotland,11,185.28,0,100.00%
Jun-23,53936,53936,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G33 6DP,Any,ChargePlace Scotland,152,2558.33,2,95.10%
Jun-23,60116,60116,"ChargePlace Scotland, Edinburgh Leisure",City of Edinburgh,EH7 6AE,Any,ChargePlace Scotland,20,336.57,0,100.00%
Jun-23,53538,53538,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,21,353.14,0,100.00%
Jun-23,60244,60244,"ChargePlace Scotland, Wheatley Group",Glasgow City,G22 7EZ,Any,ChargePlace Scotland,70,1176.42,0,83.00%
Jun-23,60277,60277,"ChargePlace Scotland, Angus Council",Angus,DD8 1AZ,Any,ChargePlace Scotland,51,857.04,0,100.00%
Jun-23,52081,52081,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G40 2AL,Any,ChargePlace Scotland,24,403.27,1,99.90%
Jun-23,11765,52246,"ChargePlace Scotland, North Ayrshire Council, BP - ChargePlace Scotland",North Ayrshire,KA12 8EE,Any,ChargePlace Scotland,58,974.33,1,100.00%
Jun-23,60411,60411,"ChargePlace Scotland, Falkirk Council",Falkirk,EH51 0AJ,Any,ChargePlace Scotland,39,655.14,1,100.00%
Jun-23,52118,52118,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 8DU,Any,ChargePlace Scotland,78,1310.14,0,100.00%
Jun-23,60146,60146,"ChargePlace Scotland, Stirling Council",Stirling,FK7 7TL,Any,ChargePlace Scotland,8,134.18,0,100.00%
Jun-23,53752,53752,"ChargePlace Scotland, Dundee City Council",Dundee City,DD1 3HE,Any,ChargePlace Scotland,31,519.85,0,100.00%
Jun-23,60342,60342,"ChargePlace Scotland, Smithy Community Hub",Highland,IV54 8YS,Any,ChargePlace Scotland,17,285.01,0,100.00%
Jun-23,60018,60018,"ChargePlace Scotland, South Lanarkshire Council",South Lanarkshire,ML8 4BF,Any,ChargePlace Scotland,21,352.04,2,92.30%
Jun-23,13784,53564,"ChargePlace Scotland, Old Course Hotel, BP - ChargePlace Scotland",Fife,KY16 9SP,Any,ChargePlace Scotland,3,50.18,0,100.00%
Jun-23,61795,61795,"ChargePlace Scotland, NHS Lothian",East Lothian,EH9 2HL,Any,ChargePlace Scotland,13,217.36,0,100.00%
Jun-23,52030,52030,"Ayrshire Roads Alliance, ChargePlace Scotland, East Ayrshire Council",South Ayrshire,KA7 1UW,Any,ChargePlace Scotland,132,2205.53,4,70.90%
Jun-23,60451,60451,"ChargePlace Scotland, West Lothian Council",West Lothian,EH54 6HR,Any,ChargePlace Scotland,293,4895.47,2,88.00%
Jun-23,52408,52408,"ChargePlace Scotland, Orkney Islands Council",Orkney Islands,KW15 1BX,Any,ChargePlace Scotland,179,2989.69,0,95.50%
Jun-23,13566,53274,"ChargePlace Scotland, Roddenloft Estate, BP - ChargePlace Scotland",East Ayrshire,KA5 5HH,Any,ChargePlace Scotland,0,0,1,100.00%
Jun-23,60193,60193,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA5 8EG,Any,ChargePlace Scotland,49,818.25,0,100.00%
Jun-23,61122,61122,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG6 4JG,Any,ChargePlace Scotland,17,283.88,0,100.00%
Jun-23,51721,51721,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB51 3WA,Any,ChargePlace Scotland,15,250.41,0,100.00%
Jun-23,13602,53278,"ChargePlace Scotland, Scottish Water",South Ayrshire,KA9 2PG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,61445,61445,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH28 8LS,Any,ChargePlace Scotland,275,4590.28,0,64.60%
Jun-23,51745,51745,"Aberdeenshire Council, ChargePlace Scotland",Aberdeenshire,AB45 1HE,Any,ChargePlace Scotland,27,450.46,0,100.00%
Jun-23,13604,53282,"ChargePlace Scotland, Scottish Water",Aberdeenshire,AB32 6FG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,FC16342,60841,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH10 5HU,Any,ChargePlace Scotland,87,1451.39,2,100.00%
Jun-23,3183,51098,"ChargePlace Scotland, East Renfrewshire Council, BP - ChargePlace Scotland",East Renfrewshire,G76 8DY,Any,ChargePlace Scotland,255,4253.35,0,100.00%
Jun-23,60920,60920,"ChargePlace Scotland, Glasgow City Council",Glasgow City,,Any,ChargePlace Scotland,23,383.19,6,100.00%
Jun-23,FC16262,61153,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,5,83.3,0,100.00%
Jun-23,53919,53919,"ChargePlace Scotland, NHS Forth Valley",Stirling,FK8 2AU,Any,ChargePlace Scotland,23,383.01,1,100.00%
Jun-23,53506,53506,"ChargePlace Scotland, Comhairle Nan Eilean Siar",Na h-Eileanan an Iar,HS1 2BW,Any,ChargePlace Scotland,46,765.98,0,100.00%
Jun-23,61614,61614,"ChargePlace Scotland, Dundee City Council",Dundee City,,Any,ChargePlace Scotland,214,3561.94,0,91.50%
Jun-23,EFA00007,51237,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G5 9JH,Any,ChargePlace Scotland,94,1563.09,0,100.00%
Jun-23,53586,53586,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,G69 0DL,Any,ChargePlace Scotland,32,532.01,1,100.00%
Jun-23,51969,51969,"ChargePlace Scotland, Royal Botanic Gardens Edinburgh",City of Edinburgh,EH45 9JU,Any,ChargePlace Scotland,13,216.1,0,100.00%
Jun-23,50940,50940,"ChargePlace Scotland, Edinburgh City Council",City of Edinburgh,EH20 9NP,Any,ChargePlace Scotland,232,3853.54,6,94.00%
Jun-23,60673,60673,"ChargePlace Scotland, Fife Council",Fife,KY12 8JJ,Any,ChargePlace Scotland,71,1179.14,2,100.00%
Jun-23,61022,61022,"East Ayrshire Council, ChargePlace Scotland",East Ayrshire,KA18 1EF,Any,ChargePlace Scotland,80,1325.92,2,95.60%
Jun-23,53307,53307,"ChargePlace Scotland, Orkney Islands Council",Orkney Islands,KW16 3AG,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,52258,52258,"ChargePlace Scotland, Stirling Council",Stirling,FK15 9AE,Any,ChargePlace Scotland,286,4739,0,93.90%
Jun-23,52015,52015,Intu Braehead Shopping Centre,Renfrewshire,G51 4BN,Any,ChargePlace Scotland,196,3247.05,1,92.10%
Jun-23,52704,52704,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G4 0ET,Any,ChargePlace Scotland,4,66.26,0,100.00%
Jun-23,UC25191,60855,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH4 1EG,Any,ChargePlace Scotland,358,5928.5,0,82.90%
Jun-23,FC15956,61146,"ChargePlace Scotland, Edinburgh City Council, BP - ChargePlace Scotland",City of Edinburgh,EH14 4AT,Any,ChargePlace Scotland,5,82.78,0,100.00%
Jun-23,50259,50259,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3ED,Any,ChargePlace Scotland,23,380.78,1,100.00%
Jun-23,APT51212,51212,"ChargePlace Scotland, University of Stirling",Stirling,FK9 4LU,Any,ChargePlace Scotland,131,2167.04,1,100.00%
Jun-23,52468,52468,"ChargePlace Scotland, Crieff Hydro Family of Hotels, Freedom Hotels West Ltd, Isles of Glencoe Hotel",Highland,PH49 4HL,Any,ChargePlace Scotland,35,578.72,1,100.00%
Jun-23,CMU2011,52384,"ChargePlace Scotland, Scottish Borders, BP - ChargePlace Scotland",Scottish Borders,TD6 9LD,Any,ChargePlace Scotland,82,1354,4,46.20%
Jun-23,51711,51711,"ChargePlace Scotland, Stirling Council",Stirling,FK8 2DZ,Any,ChargePlace Scotland,127,2094.35,0,99.60%
Jun-23,51582,51582,"ChargePlace Scotland, East Lothian Council",East Lothian,EH21 6DH,Any,ChargePlace Scotland,49,807.8,0,100.00%
Jun-23,60816,60816,"ChargePlace Scotland, Shetland Council",Shetland Islands,ZE2 9BS,Any,ChargePlace Scotland,16,263.59,0,100.00%
Jun-23,APT51570,51570,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G20 7BY,Any,ChargePlace Scotland,86,1416.72,0,100.00%
Jun-23,4748,52538,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",East Renfrewshire,G77 6NR,Any,ChargePlace Scotland,277,4557.46,0,100.00%
Jun-23,54100,54100,"ChargePlace Scotland, Scottish Power Energy Networks, South Lanarkshire Council",South Lanarkshire,ML11 7AE,Any,ChargePlace Scotland,36,592.3,2,98.90%
Jun-23,53546,53546,"ChargePlace Scotland, Stirling Council",Stirling,FK9 4TW,Any,ChargePlace Scotland,39,641.6,0,100.00%
Jun-23,51424,51424,"ChargePlace Scotland, Dundee City Council",Dundee City,DD4 6BY,Any,ChargePlace Scotland,292,4794.71,1,82.10%
Jun-23,APT50631,50631,"ChargePlace Scotland, Midlothian Council",Midlothian,EH22 1JD,Any,ChargePlace Scotland,56,919.22,0,100.00%
Jun-23,60497,60497,"ChargePlace Scotland, Glasgow City Council",Glasgow City,G22 7QR,Any,ChargePlace Scotland,9,147.73,0,100.00%
Jun-23,M5003840-9,61242,"ChargePlace Scotland, Dumfries and Galloway Council",Dumfries and Galloway,DG7 2HP,Any,ChargePlace Scotland,45,738.1,2,100.00%
Jun-23,60440,60440,"ChargePlace Scotland, Edinburgh City Council",City of Edinburgh,EH11 3BQ,Any,ChargePlace Scotland,31,508.17,0,100.00%
Jun-23,12436,52554,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",South Lanarkshire,ML11 7JP,Any,ChargePlace Scotland,162,2654.49,1,74.30%
Jun-23,50749,50749,"ChargePlace Scotland, Renfrewshire Council",Renfrewshire,PA1 1UJ,Any,ChargePlace Scotland,72,1179,2,84.90%
Jun-23,10235,52542,"ChargePlace Scotland, ScotRail, BP - ChargePlace Scotland",Stirling,FK8 1PF,Any,ChargePlace Scotland,55,900.42,0,100.00%
Jun-23,EFA50970,50970,"ChargePlace Scotland, Scottish Borders",Scottish Borders,TD7 4BL,Any,ChargePlace Scotland,128,2094.15,3,92.30%
Jun-23,60237,60237,"ChargePlace Scotland, West Dunbartonshire Council",West Dunbartonshire,G82 4BG,Any,ChargePlace Scotland,165,2697.74,3,95.00%
Jun-23,60722,60722,"ChargePlace Scotland, Scottish Borders",Scottish Borders,TD5 7AT,Any,ChargePlace Scotland,69,1127.83,1,100.00%
Jun-23,EFA50974,50974,"ChargePlace Scotland, Edinburgh Marriott Hotel",City of Edinburgh,EH12 8NF,Any,ChargePlace Scotland,83,1356.5,0,100.00%
Jun-23,13686,53369,"ChargePlace Scotland, Three Chimneys, BP - ChargePlace Scotland",Highland,IV55 8ZT,Any,ChargePlace Scotland,0,0,0,100.00%
Jun-23,53056,53056,"ChargePlace Scotland, North Lanarkshire Council",North Lanarkshire,ML1 3RT,Any,ChargePlace Scotland,30,490.12,0,100.00%
Jun-23,52309,52309,"Argyll & Bute Council, ChargePlace Scotland",Argyll and Bute,PA29 6TY,Any,ChargePlace Scotland,56,914.78,3,100.00%
Jun-23,60418,60418,"ChargePlace Scotland, Falkirk Council",Falkirk,FK2 2RN,Any,ChargePlace Scotland,7,114.32,0,100.00%
Jun-23,51330,51330,"ChargePlace Scotland, Edinburgh College",City of Edinburgh,EH11 4DE,Any,ChargePlace Scotland,11,179.63,0,100.00%
